AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-3,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,10,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-2,0,0,0,0
0,0,0,0,0,0,0,0,-4,0,5,0,0,0,-6,0,0,0,0,0,0,27,0,0,-10,0,0,0,0
0,0,-2,0,0,0,-4,0,-2,0,0,0,0,0,-5,0,2,0,0,0,0,26,0,0,-10,0,0,0,12
0,0,0,0,0,0,-4,0,-2,0,0,0,0,0,-4,0,0,0,0,1,0,9,0,0,-8,0,0,0,21
9,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-2,0,0,0,0
2,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,-6,0,0,0,0
0,0,0,0,0,0,0,0,-1,14,0,0,0,0,-3,0,0,0,0,0,0,15,0,0,-17,0,0,2,0
0,0,0,0,0,0,0,0,0,19,0,0,0,0,-5,0,0,0,0,0,0,5,0,0,-17,0,0,2,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,0,0,0,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-8,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,-8,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,1,0,4,0,0,-1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,1,0,4,0,0,-1,0,0,0,0
0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,0,0,0,0,0,0,0,0,-1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,12,0,0,0,1,0,0,0,0,-3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,1,0,4,0,0,-1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,13,0,0,0,0,0,0,0,0,-3,0,0,0,0
0,0,21,0,0,0,0,0,0,0,0,0,0,0,-6,10,1,0,0,0,0,0,0,0,-9,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,16,0,0,0,0,0,0,0,0,-4,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,-4,20,1,0,0,1,0,1,0,0,-9,0,0,0,0
0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-3,0,0,0,0,1,0,18,0,0,-6,0,0,0,0
0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-3,0,0,0,0,1,0,18,0,0,-6,0,0,0,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-7,0,1,0,0,0,0,21,0,0,-12,0,0,0,18
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-7,0,2,0,0,0,0,21,0,0,-12,0,0,0,18
0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-3,0,0,0,0,1,0,18,0,0,-6,0,0,0,0
0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,18,0,0,-6,0,0,0,1
0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,18,0,0,-6,0,0,0,1
0,0,0,0,0,0,-2,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,18,0,0,-6,0,0,0,1
0,0,0,0,0,0,-2,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,18,0,0,-6,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,1,0,0,22,0,0,0,0,-2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,11,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,1,0,18,0,0,-7,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,9,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,9,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,9,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,2,0,0,0,0,20,0,0,-9,0,0,0,13
1,0,0,0,0,0,0,0,0,2,0,0,0,0,-6,0,0,0,0,0,0,20,0,0,-13,0,-1,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,-3,0,0,0,9
0,0,0,0,0,0,-2,0,0,4,0,0,0,0,-3,0,1,0,0,0,0,22,0,0,-11,0,0,0,1
16,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,16,0,0,-12,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,-6,0,0,0,0,0,0,20,0,0,-13,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,1,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,6,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
2,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,9,0,0,0,0,0,3,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-3,0,0,0,0,1,0,4,0,0,0,0,0,-2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,1,0,0,0,0,3,0,0,0,0,0,-1,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,9,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,5,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,5,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,9,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,9,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,9,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,9,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,1,0,3,0,0,0,0,0,-3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,1,0,0,0,0,3,0,0,0,0,0,-2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,9,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,10,-1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,9,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,9,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
0,0,0,0,0,0,0,0,-4,4,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,-3,3,0,0,0,0,-4,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,-2,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,0,0,0,0,0,0,-1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,6,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,6,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,-2,0,0,0,0,0,-8,0,0,0,0,22,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-9,0,0,0,0,24,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,10,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,10,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,6,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,10,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,10,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,10,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,8,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-7,7,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,6,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,10,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,1,0,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,1,0,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,-3,0,0,-6,0,6,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,-5,0,4,0,0,0,0,0,-3,0,0,-7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-5,0,4,0,0,0,0,0,-3,0,0,-7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,-4,0,0,0,0,0,0,0,0,0,0,-1,0,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-3,0,2,0,0,0,0,0,-1,0,0,-4,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,-3,0,4,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,7,0,0,0,0,0,-5,0
0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,7,0,0,0,0,0,0,0
10,0,0,0,0,0,-2,0,-2,0,0,0,0,0,0,-9,0,0,0,-1,0,1,0,0,0,0,0,0,0
